Both Price And Arrival from 07-Jan-2018 To 31-Dec-2023 Total Arrival- 256.17,,,,,,,,,
State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1000,1400,1200,20-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1100,1300,1200,19-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.9,1300,1500,1400,17-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1000,1200,1100,16-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,15-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,14-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,13-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,12-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,1100,1300,1200,10-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,09-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,08-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,07-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,1100,1300,1200,06-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,05-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,03-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1100,1300,1200,02-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1100,1300,1200,01-Dec-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,30-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1200,1400,1300,29-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,700,900,800,28-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,27-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1100,1300,1200,25-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1000,1200,1100,24-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,23-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,22-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1100,1300,1200,21-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,19-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1200,1300,1250,18-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,16-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1100,1300,1200,15-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1200,1300,1250,14-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,800,1000,900,12-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,1100,1300,1200,11-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,1200,1400,1300,10-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,09-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.9,1100,1300,1200,08-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1100,1300,1200,07-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1200,1400,1300,05-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1000,1200,1100,04-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,1100,1300,1200,03-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,1000,1300,1200,02-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,01-Nov-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1200,1300,1250,31-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,29-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1200,1150,28-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,800,1000,900,27-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,900,1100,1000,26-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,24-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1100,1300,1200,19-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,18-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,17-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1100,1300,1200,15-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1100,1300,1200,14-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,1100,1300,1200,13-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,900,900,900,05-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,800,1200,1000,04-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,800,1200,1000,03-Oct-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,28-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,26-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1400,1600,1500,24-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,23-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1000,950,22-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1000,1200,1100,21-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,14-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,13-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,12-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1000,1200,1100,10-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,800,1000,900,09-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,08-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1000,1200,1100,07-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,800,1000,900,05-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.8,700,900,800,03-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1100,1300,1200,02-Sep-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,27-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,700,900,800,26-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,700,900,800,25-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1100,1300,1200,24-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1300,1500,1400,23-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1300,1500,1400,22-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1400,1600,1500,20-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,1200,1300,1250,19-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1700,1600,18-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1700,1600,17-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1400,1600,1500,16-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1700,1600,15-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1100,1300,1200,13-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1300,1500,1400,12-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1700,1600,11-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1700,1600,10-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1800,1600,09-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1500,1800,1600,08-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1400,1600,1500,06-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1400,1600,1500,05-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,1200,1200,1200,04-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,500,700,600,03-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1300,1400,1350,02-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1500,1800,1600,01-Aug-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1400,1600,1500,30-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1400,1600,1500,29-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,1800,1800,1800,28-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1900,2100,2000,27-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1200,1400,1300,26-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1400,1600,1500,25-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1600,1800,1700,23-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1500,1800,1600,22-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1800,1600,21-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,1800,1800,1800,20-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1500,1700,1600,19-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1800,1600,18-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,1800,1800,1800,16-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1600,1800,1700,15-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1800,1600,14-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1700,2000,1800,13-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1500,1800,1600,12-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1700,2000,1800,11-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1500,1800,1600,09-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1500,1800,1600,08-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1700,2000,1800,07-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1700,1900,1800,06-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1700,2000,1800,05-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1700,1900,1800,04-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1800,1600,02-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,1500,1800,1600,01-Jul-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1400,1800,1500,30-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,1500,1800,1600,29-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,2200,2600,2500,28-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1200,1400,1300,27-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1200,1300,1250,25-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1100,1300,1200,24-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1000,1200,1100,23-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1100,1200,1150,22-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1700,1600,20-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1500,1700,1600,18-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1300,1500,1400,17-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1100,1300,1200,16-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,15-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1000,1200,1100,14-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,13-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1000,950,11-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1000,1200,1100,10-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1000,1200,1100,09-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1000,1200,1100,08-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,900,1100,1000,07-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,06-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,800,1000,900,04-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,700,900,800,03-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,02-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,700,900,800,01-Jun-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,800,1000,900,31-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,800,1000,900,30-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,28-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,1000,1100,1050,27-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.7,900,1100,1000,26-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,25-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,24-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,800,1000,900,23-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.5,800,1000,900,21-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,20-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,19-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,800,1000,900,18-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,800,1000,900,17-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,16-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,14-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,13-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.6,800,1000,900,12-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,11-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,10-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,09-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,07-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,06-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,05-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,1000,1200,1050,04-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,03-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,02-May-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.4,900,1100,1000,30-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,29-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,700,900,800,27-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,900,1100,1000,26-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,25-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,23-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1100,1000,22-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,21-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,20-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,19-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,18-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,16-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,15-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,14-Apr-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,19-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,18-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,700,900,800,17-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,700,900,800,16-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,15-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,900,900,900,14-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,12-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,11-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,950,950,950,09-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,900,900,900,07-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.3,700,900,800,05-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.1,1000,1000,1000,04-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,800,1000,900,03-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,02-Mar-23
Madhya Pradesh,Chhindwara,Chhindwara(F&V),Cowpea (Veg),Vegetables,0.2,900,1100,1000,01-Mar-23
